387.6733,1159.6011
414.6499,1154.4219
441.3320,1149.1996
467.8654,1143.8446
166.7386,1236.9404
195.4931,1231.1349
224.5007,1224.7383
252.4285,1218.8644
281.0113,1212.8456
308.9641,1206.9902
336.1140,1201.2220
362.9743,1195.5084
390.4330,1189.8865
417.0550,1184.6180
443.6740,1179.0445
469.6252,1173.9564
169.2982,1268.9193
198.4816,1262.5095
226.7706,1256.3943
255.5625,1250.1016
283.3182,1244.1201
311.1963,1237.9641
338.2016,1232.0234
365.7408,1226.1040
392.2745,1220.4350
419.5074,1214.8293
445.5036,1209.3597
471.9131,1203.8038
172.3613,1300.3819
200.9400,1293.9370
229.7569,1287.2498
257.6188,1281.2133
286.3572,1274.7552
313.6775,1268.6130
341.2220,1262.4469
367.7060,1256.4248
394.9163,1250.6057
421.3580,1245.1409
448.1938,1239.3061
474.1631,1233.5994
174.7398,1332.2866
204.4241,1325.3862
232.7645,1318.9626
261.1871,1312.4390
288.4308,1305.9366
316.1655,1299.4630
343.4599,1293.3377
370.6033,1287.0319
403.0000,1278.0000
425.0569,1275.3588
450.8935,1269.6696
476.4955,1263.5975
132.5184,344.2160
165.8946,341.9846
199.5290,339.6055
232.8972,337.4064
266.6951,334.8845
300.1221,332.6748
333.6089,330.4722
367.2855,328.5263
401.0927,326.3569
434.7757,324.2193
468.6717,322.1420
502.2932,320.3233
135.2540,378.1045
168.6586,375.6817
201.8540,373.6542
235.5829,371.1068
269.1675,368.8340
302.6958,366.6429
336.1312,364.4812
369.5078,362.1842
403.2688,360.3873
436.8053,358.1396
470.5176,356.0243
504.1634,354.0977
138.0002,411.5995
171.3765,409.2605
204.6917,407.0357
237.9662,404.8736
271.2093,402.4738
304.8232,400.4682
338.3278,398.0710
371.6394,396.0869
405.0502,393.7800
438.9377,391.7595
472.3867,389.5862
506.2051,387.7442
140.9952,444.9452
173.6880,442.7343
207.0386,440.6109
240.4573,438.2640
273.7587,436.1623
307.3372,433.7932
340.2056,431.8928
373.8430,429.3520
407.4090,427.5356
440.7822,425.2278
474.4056,423.3995
507.9190,421.0849
143.3519,478.3107
176.3851,476.1685
209.4378,473.7697
242.6915,471.7238
276.2916,469.4792
309.4311,467.2642
342.7085,464.9924
375.8640,463.1074
409.5339,460.7079
442.6479,458.9480
476.2250,456.6382
509.8055,454.7720
145.9076,511.5927
178.9383,509.2617
212.0494,507.3015
245.1856,504.8403
278.4876,502.5679
311.5513,500.3983
344.7085,498.4933
377.9486,496.1167
411.4879,494.2753
444.6780,492.0136
478.3357,490.0314
511.5751,488.0277
148.6519,544.4324
181.1978,542.4693
214.4682,540.2127
247.3665,538.1225
280.4990,535.5778
313.7637,533.7666
347.0252,531.3962
380.2975,529.4539
413.2904,527.0334
446.4421,525.5471
480.0214,523.2297
513.4135,521.3768
150.9031,577.4784
183.8204,575.2622
216.8933,573.0860
249.9048,570.7887
282.7453,568.7926
315.4792,566.2071
348.8782,564.5727
382.4330,562.1372
415.3084,560.5431
448.5887,558.1040
482.0203,556.4202
515.1810,554.1207
153.6025,610.0198
186.5482,607.8474
219.6484,605.7987
252.1710,603.7136
285.3098,601.7997
318.2689,599.4516
351.0439,597.1961
384.2791,595.5716
417.4306,593.0590
450.5873,591.2607
483.6282,588.9723
517.2003,587.2544
155.9395,642.6869
188.8524,640.6112
221.5386,638.5593
254.8120,636.3742
287.6115,634.2759
320.6523,632.2717
353.3951,630.2340
386.3298,627.8507
419.4624,626.1708
452.4208,623.8748
485.7116,622.1716
518.7411,619.9916
158.5348,675.0784
191.4516,672.8506
224.2674,671.0674
257.0325,669.1489
290.0375,666.9618
322.9713,664.7151
355.3840,662.5690
388.2105,660.8203
421.3287,658.5643
454.3567,656.9216
487.4835,654.5717
520.6072,652.9720
161.2902,707.4707
194.0427,705.3320
226.5668,703.3086
259.3835,701.2695
292.2285,699.2971
324.3411,696.8768
357.4376,695.3376
390.4303,693.1039
423.3884,691.3536
456.3770,689.0967
489.2426,687.6572
522.3339,685.3027
163.2377,739.6097
196.3838,737.4101
228.9640,735.3759
261.9665,733.6825
294.0480,731.1800
327.0476,729.7083
359.7897,727.5272
392.2367,725.8820
425.3355,723.3068
458.0500,722.0835
491.0191,719.6510
524.2814,718.1273
171.0000,778.0000
198.7343,769.8477
231.5097,767.6281
263.9352,765.6707
296.9786,763.6789
329.5310,762.0952
361.8751,759.9982
394.6856,757.7662
427.2508,756.2918
460.0376,754.0237
493.0916,752.3567
525.8450,750.1833
168.7877,804.3868
201.2537,802.0671
233.5356,800.2088
266.5221,798.2072
299.2343,796.3114
331.6878,794.2612
363.7388,792.3917
396.6934,790.4896
429.2533,788.5543
462.2686,786.8299
495.0500,785.0032
527.7994,783.2649
170.9691,836.4626
203.6567,834.6948
236.4708,832.2845
268.6999,830.3649
301.5948,828.3426
332.8398,826.4953
366.6645,824.9033
398.7700,822.6288
431.5743,821.3178
464.0323,818.9244
497.1201,817.6001
529.8809,815.6757
173.3067,868.4362
206.0726,866.1757
238.3122,864.6360
271.2876,862.4251
303.2664,860.4286
336.3451,858.6753
368.3341,856.6746
401.3536,854.9190
433.5783,852.9747
466.4973,851.5461
498.8602,849.3376
531.8371,847.9431
180.0000,907.0000
207.9934,898.3172
241.0428,896.1584
273.1234,894.4631
305.9816,892.2618
337.8379,890.4372
370.7875,888.7765
402.9561,886.5289
436.0205,884.8768
467.7963,883.4402
500.7563,881.9332
533.4225,880.2901
183.0000,928.0000
210.4863,929.9299
242.8342,927.9291
275.5768,926.1672
307.7191,924.4269
340.5811,922.3098
372.4318,920.2585
405.3360,918.6782
437.6661,916.7676
470.4675,915.2614
502.6179,913.7231
535.5608,912.4401
185.0000,970.0000
212.5804,961.7164
245.3510,959.4902
277.4355,958.0200
310.2606,955.7979
341.6119,954.0275
374.9468,952.0540
406.9963,950.2943
440.0849,948.5831
471.7874,947.2135
505.0851,945.5251
537.4232,943.9061
182.5264,995.1752
215.0383,992.9373
247.0534,991.2529
279.9608,989.0848
311.6489,987.4191
344.8999,985.4310
376.5491,983.7581
409.6016,982.2493
441.6104,980.3345
474.6596,978.7093
506.3899,977.3321
539.6367,975.7734
185.2417,1026.2662
217.1954,1024.5080
249.8290,1022.5139
281.5144,1020.5965
314.4899,1018.7185
346.0369,1017.0593
379.0738,1015.0587
411.0833,1013.6472
443.9288,1012.0024
475.8577,1010.1847
508.8208,1008.9830
540.9417,1007.3286
186.9801,1057.7701
219.7000,1055.7985
251.3976,1054.0117
284.1149,1052.1036
315.7416,1050.1786
348.7631,1048.3661
380.8982,1046.5800
413.5379,1044.9297
445.3373,1043.5146
478.2661,1042.0435
510.3462,1040.4377
543.2993,1038.8869
189.8368,1088.6946
221.6019,1086.9620
254.1339,1085.1345
285.8688,1083.5425
318.7710,1081.5875
350.3836,1079.8150
383.1341,1078.0059
414.9917,1076.4908
447.6375,1075.0637
479.6410,1073.5284
512.6313,1072.1435
544.5916,1070.5472
197.0000,1117.0000
224.3080,1118.1771
255.9249,1116.4636
288.5738,1114.5264
320.3482,1112.7690
353.0096,1111.2266
384.5746,1109.6381
417.5628,1107.8658
449.3091,1106.3409
482.1144,1104.5660
513.8655,1103.6440
546.7188,1102.4888
199.0000,1157.0000
226.2947,1149.1357
258.6632,1147.2922
290.4922,1145.5922
322.7825,1143.9262
354.4682,1142.1807
387.0691,1140.3855
418.9620,1139.0159
451.6471,1137.4670
483.5058,1136.1747
516.1389,1134.7306
548.2075,1133.2671
196.4814,1181.7102
228.7821,1180.0142
260.4667,1178.1885
292.8773,1176.4888
324.5724,1174.8874
357.0546,1173.4186
388.7773,1171.8613
421.3311,1170.1550
453.2678,1168.6206
485.7423,1167.2903
517.4900,1165.9259
550.3226,1164.6088
199.1502,1212.1826
230.6766,1210.7620
263.1961,1209.0410
294.6246,1207.4437
327.0359,1205.7624
358.5172,1204.4545
391.1425,1202.5998
422.9632,1201.1045
455.3850,1199.8540
487.2372,1198.2907
519.7086,1196.8817
551.5312,1195.5443
201.0691,1243.0314
233.4179,1241.5234
264.8874,1239.9864
297.1998,1238.1651
328.5864,1236.6313
361.0910,1235.1816
392.6569,1233.5530
425.1870,1232.1850
457.0350,1230.6625
489.3807,1229.4189
521.2903,1227.8608
553.6779,1226.6393
203.7553,1273.7154
235.1425,1272.2665
267.5294,1270.4385
298.8949,1268.8250
331.3111,1267.4276
362.7221,1266.0591
395.0363,1264.3497
426.7637,1262.8679
459.2014,1261.5668
490.9393,1260.1896
523.2555,1258.8250
555.1305,1257.4490
211.0000,1301.0000
237.9749,1303.0380
269.2655,1301.6750
301.5081,1299.9365
333.0650,1298.4370
365.2263,1296.7751
403.0000,1292.0000
429.0611,1293.9350
467.0000,1289.0000
492.9007,1291.7045
524.7650,1290.1821
557.1528,1288.5011
209.9118,316.1254
243.9651,315.1230
277.1418,314.2772
310.2518,313.4351
342.5365,312.4441
374.4753,311.7535
406.0755,310.8006
437.1388,310.4305
467.6151,309.6242
497.7835,309.1766
527.6566,308.5140
557.0696,308.3200
212.4891,354.4662
246.3933,353.2346
279.0174,352.3846
312.1743,350.8407
344.0750,350.1341
376.0757,348.7651
407.4929,348.0875
438.4081,346.7198
468.8544,346.2330
498.8996,345.0817
528.8073,344.5751
557.6441,343.7860
215.2282,392.4671
248.5990,391.0299
281.5886,389.4402
314.2152,388.3547
346.3736,386.7307
377.9427,385.7056
409.0830,384.4382
439.9258,383.3763
470.0966,382.0932
500.2657,381.1852
529.8497,380.1393
559.1595,379.1820
217.8786,430.4199
250.9084,428.5223
284.2691,427.0494
316.6189,425.4651
348.3617,424.0890
379.9847,422.2938
411.5026,420.9642
441.8522,419.4009
471.9706,418.3530
502.1043,416.7772
531.3803,415.7789
560.1647,414.4162
220.3010,468.1264
253.6917,466.2358
286.4095,464.2632
318.7774,462.5616
350.9474,460.6301
382.7415,458.9321
413.5082,457.1011
443.8060,455.6512
473.7220,453.9257
503.4651,452.6420
532.6775,450.9436
561.8344,449.7218
223.2063,505.6365
256.2969,503.4038
289.0728,501.3744
321.2141,499.0749
353.1028,497.3671
384.7162,495.0928
415.7422,493.4062
445.7301,491.3834
476.0192,489.7513
505.2692,487.8768
534.4137,486.4858
563.5401,484.5066
225.6701,542.9436
258.7460,540.7196
291.6411,538.0794
323.6084,535.9291
355.5771,533.5261
386.6224,531.6244
417.8176,529.1868
447.8397,527.3106
477.9338,524.9409
507.4400,523.3840
536.5632,521.2381
565.6018,519.4777
228.5509,580.2542
261.5446,577.4725
294.1451,574.9202
326.0353,572.4396
357.8213,570.1568
389.2586,567.0792
419.7958,565.1792
449.7851,562.5980
479.8585,560.6929
509.7714,558.2266
538.4193,556.3727
567.6861,554.0342
231.4273,617.3181
264.2330,614.4727
296.6484,611.3910
328.8167,608.7910
360.1371,606.0087
391.4491,603.3607
421.8553,600.5923
452.1318,598.3932
481.8052,595.6048
512.1148,593.5272
540.5478,590.8343
569.7007,588.7879
233.9243,654.1519
266.8067,651.0070
299.1208,648.0463
331.0122,645.0773
362.4002,642.2436
393.3944,639.0983
424.2892,636.5740
454.1372,633.3573
483.9584,630.9601
513.4793,628.1312
543.0957,625.8200
571.7244,622.9270
237.1100,690.7228
269.3462,687.3913
301.8322,684.2457
333.7106,681.0777
364.9815,677.8315
395.6282,674.9629
426.3687,671.5556
456.0655,668.9230
486.2109,665.6046
515.5613,663.1526
545.0136,659.8105
573.8659,657.6145
239.8329,727.1963
272.2952,723.6236
304.4485,720.1209
336.0838,716.8498
367.5042,713.6100
398.4445,709.9265
428.5559,707.0467
458.4623,703.4135
488.2142,700.7321
517.8525,697.3181
547.2588,694.7674
576.0334,691.5346
242.4185,763.5258
274.9366,759.6956
306.9140,756.0202
338.7220,752.4194
369.8620,748.8935
400.3207,745.5594
430.5003,741.8181
460.7910,738.7655
490.5962,735.0459
519.8949,732.3533
549.2892,728.6550
578.2547,725.9423
250.0000,805.0000
277.7634,795.9417
309.6519,791.9586
341.0654,788.2898
372.6013,784.3022
402.7057,780.7832
432.9311,777.3282
463.1373,773.3718
492.7868,770.0272
522.2194,766.4684
551.5510,763.1779
580.6191,759.7003
248.5082,836.6543
280.5056,832.1642
312.1987,828.3329
343.4771,824.2527
374.8137,820.2118
405.5696,816.2017
435.7217,812.0885
465.6149,808.4640
495.2188,804.6522
524.9481,801.0459
554.0204,797.5646
583.2372,794.0342
251.3539,872.7043
283.1371,868.4346
315.1091,863.7465
346.4578,859.7278
377.5864,855.6110
408.2335,851.3983
437.9836,847.4131
467.8687,843.2811
497.4836,839.7095
527.1793,835.4305
556.4488,832.0512
585.4871,828.2051
253.8450,908.8138
286.1801,904.0844
317.4280,899.5912
349.3755,894.8510
380.0163,890.4640
410.4772,886.2666
440.4526,881.8071
470.5638,877.8756
500.1156,873.6718
529.8832,869.9413
558.8553,865.6449
587.9853,862.0588
261.0000,950.0000
288.4719,939.8777
320.5602,934.8914
351.4173,930.2668
382.6990,925.3232
412.8155,920.7980
443.6157,916.7285
472.6394,912.0742
502.8353,907.8252
532.1667,903.6597
561.5951,899.7197
590.6621,895.4234
259.3018,980.4757
291.5487,975.0451
322.6407,970.2068
354.2516,964.9388
384.5656,960.4247
415.9267,955.5648
445.8741,950.7443
475.4240,946.4772
504.8711,941.9890
534.9612,937.5419
563.7780,933.3785
593.0721,929.3297
266.0000,1022.0000
293.5965,1010.5490
325.6875,1005.3396
356.4036,1000.3851
387.7433,995.0873
417.9896,990.2260
448.1701,985.4296
477.7415,980.5101
507.8340,976.0524
536.7845,971.3621
566.3778,967.0604
595.2227,962.5334
264.3976,1051.5040
296.5254,1045.7542
327.6696,1040.4081
359.3344,1035.0691
390.1066,1029.8946
420.5581,1024.6710
450.3022,1019.6085
480.5275,1014.6921
509.7244,1009.7535
539.7243,1004.8265
568.4503,1000.4118
597.5868,996.0397
267.1531,1086.6352
298.9581,1080.8284
330.6719,1075.2932
361.4213,1069.7644
392.5115,1064.2454
423.0926,1059.0238
453.4058,1053.3526
482.5329,1048.4117
512.5691,1043.4142
541.8510,1038.5139
570.8569,1033.8169
599.6546,1028.7805
269.5772,1122.0563
301.8924,1115.7102
332.7593,1110.0873
364.2944,1104.1788
395.1499,1098.4528
425.2208,1092.9461
454.9365,1087.6209
485.3293,1082.3457
514.7120,1077.0879
544.2952,1071.8660
572.8382,1066.9312
601.9638,1062.2807
276.0000,1162.0000
303.9707,1150.6292
335.6497,1144.6965
366.4331,1138.6884
397.5084,1132.8401
427.2383,1127.4245
457.8626,1121.3550
487.1489,1116.0675
517.3919,1110.4487
545.9875,1105.3483
575.4053,1100.0385
603.9397,1095.0517
274.8705,1191.9971
307.0198,1185.3021
337.9654,1179.3474
369.3453,1173.0121
399.3975,1167.2260
430.0811,1161.2382
459.9661,1155.3909
489.7470,1149.6875
519.2039,1144.0228
548.5899,1138.4615
577.2519,1133.0763
606.4156,1127.7728
282.0000,1232.0000
309.1595,1220.0305
340.7877,1213.4545
371.4598,1207.2554
402.2073,1200.9821
432.8477,1194.7550
462.5343,1189.0247
491.8943,1183.0045
521.4840,1177.2983
550.6617,1171.6662
579.5044,1166.0712
608.2151,1160.4222
280.0157,1261.1082
312.3139,1254.1986
343.1157,1247.8129
374.1672,1241.1217
404.4700,1234.8388
434.9655,1228.5397
464.7400,1222.4230
494.3116,1216.3745
523.3557,1210.2992
552.8181,1204.4208
581.6493,1198.6724
610.3514,1193.1725
283.1303,1295.5450
314.5749,1288.5675
345.9800,1281.6198
376.3735,1275.2274
407.3791,1268.5051
437.6633,1262.3398
467.3681,1255.6273
496.5589,1249.3466
526.1038,1243.3050
554.9467,1237.3330
583.7255,1231.4188
611.9839,1225.5242
285.6536,1330.0682
317.5198,1322.5378
348.2247,1315.7316
379.4232,1308.8611
409.6061,1302.2930
439.8600,1295.4396
469.1619,1288.8938
499.1529,1282.5508
527.7215,1276.3628
557.3255,1269.8431
585.5091,1263.9675
614.3546,1257.9556
288.6799,1363.8021
319.9452,1356.5924
351.1335,1349.3602
381.4779,1342.5045
412.4189,1335.4464
442.3289,1328.8931
471.8984,1322.1556
500.8333,1315.3931
530.3517,1309.0535
559.1355,1302.4788
588.2784,1296.2512
615.9909,1289.9927
291.3059,1398.4623
323.2893,1390.6748
359.0000,1380.0000
384.7891,1376.4863
414.5109,1369.2794
444.5257,1362.3055
474.2995,1355.4784
503.7725,1348.5060
533.3381,1341.8516
562.7595,1335.5195
596.0000,1325.0000
618.6279,1322.3193
269.0466,310.0122
307.7731,307.6654
346.7725,305.0125
385.4834,302.7373
424.2765,300.3702
462.9070,298.2599
501.7001,295.9042
540.5023,293.7723
579.2346,291.5191
617.8293,289.4615
656.4618,287.3898
694.8597,285.5747
271.9664,349.0487
310.4901,346.4095
349.2271,344.2619
387.9093,341.7322
426.5842,339.4197
465.1728,336.8267
503.7375,334.8350
542.2682,332.5479
580.8033,330.5552
619.3170,328.3836
658.0538,326.2753
696.1902,324.4104
274.5381,387.5567
313.1638,385.2026
351.5616,382.6590
390.3266,380.3405
428.5702,377.9903
467.3397,375.7284
505.6896,373.3243
544.0935,371.2247
582.5096,368.8525
620.8765,366.9153
659.2828,364.6429
697.7515,362.8022
277.1063,426.2129
315.5184,423.7688
354.0498,421.4102
392.6641,418.7549
431.0856,416.5523
469.2752,414.1609
507.8852,411.9507
545.8985,409.5579
584.4446,407.5345
622.5833,405.2040
660.7679,403.2959
698.9774,400.9059
279.6543,464.4937
318.0099,462.2214
356.2631,459.5855
394.7614,457.2865
433.3631,454.8064
471.5300,452.5607
509.5797,450.0722
547.9047,447.9719
586.0669,445.5247
624.2982,443.6329
662.5136,441.3094
700.5442,439.2823
282.2214,502.7339
320.3187,500.2273
358.7494,497.8161
396.9912,495.3195
435.5178,493.0190
473.6004,490.5156
511.7169,488.4123
549.7680,486.0205
588.1296,483.8902
626.0074,481.4770
664.1597,479.4531
702.1035,477.2220
291.0000,535.0000
322.7879,538.3167
361.0466,535.7419
399.3520,533.4143
437.5576,530.6455
475.6782,528.6624
513.7434,525.9727
551.9033,524.0448
589.8221,521.3963
627.7633,519.4873
665.6504,517.1289
703.7720,515.1519
294.0000,584.0000
325.3797,575.9765
363.5131,573.6232
401.4476,571.0837
439.6077,568.7443
477.4558,566.0097
515.9103,563.8887
553.6636,561.4691
591.8022,559.2403
629.7024,556.8970
667.4766,554.9469
705.4234,552.6588
289.8307,615.8139
327.8785,613.5808
365.8547,611.1125
403.9188,608.7686
441.8674,606.2253
479.8637,603.9629
517.8243,601.3405
555.6507,599.2292
593.5773,596.6923
631.4798,594.7786
669.1541,592.3719
707.0071,590.3753
292.3795,653.5501
330.4809,651.0842
368.2366,648.7252
406.1737,646.0640
443.9779,643.8551
481.7623,641.0607
519.7606,639.0892
557.4229,636.4270
595.3503,634.4056
633.1399,631.9124
671.0889,629.9423
708.7315,627.4154
294.8750,690.6266
332.7573,688.1826
370.7341,685.6673
408.3560,683.5446
446.1862,680.8503
483.9924,678.6125
521.5616,676.0428
559.3943,673.8111
597.1908,671.3232
635.0215,669.3024
672.7305,666.8173
710.3969,664.8795
297.5768,727.7590
335.1105,725.1785
372.8784,722.9926
410.4441,720.3153
448.2066,718.1057
485.6457,715.5231
523.6550,713.2353
561.0779,710.6025
599.0897,708.6667
636.6183,706.1289
674.5653,704.0137
711.9498,701.6894
299.8393,764.5859
337.6902,761.9518
375.3589,759.5308
412.9663,757.2752
449.9146,754.7358
487.9714,752.5894
525.3683,750.0404
563.2340,747.8459
600.7452,745.1454
638.3700,743.3321
675.8977,740.7360
713.6616,738.7884
302.5424,801.4576
339.9796,798.9199
377.7110,796.5400
415.2011,794.0896
452.5778,791.7700
489.8672,789.2280
527.4295,787.1439
565.1075,784.5933
602.6395,782.4631
639.9169,779.8560
677.7718,778.0078
715.2488,775.5145
312.0000,833.0000
342.4941,835.7419
379.8037,833.5337
417.5654,830.9394
454.9420,828.8599
492.1162,826.5436
529.6011,824.0348
567.2422,821.5333
604.5737,819.3820
642.0328,817.0770
679.5389,815.0152
717.2148,812.7499
314.0000,882.0000
344.8439,872.7473
382.5537,870.4223
419.7605,867.7982
457.2049,865.6541
494.0897,863.1701
531.6811,860.9112
568.9649,858.4116
606.5588,856.4935
643.7524,854.0591
681.3378,851.9485
718.9020,849.5375
309.6986,911.4100
347.5242,908.9415
384.5222,906.5923
422.2142,904.2811
459.0178,901.9068
496.3539,899.8262
533.5595,897.1636
571.2053,895.1531
608.1925,892.8536
645.7325,890.8484
683.1703,888.3548
720.6503,886.3660
312.7096,947.6412
349.5619,945.2514
386.9902,942.8955
423.8983,940.5356
461.7453,938.0673
498.3222,935.7991
535.6308,934.0773
572.7819,931.1443
610.2396,929.3190
647.4765,926.9750
685.1268,924.9416
722.0654,922.7686
321.2809,978.8909
351.9812,981.4208
389.0814,978.7720
426.6893,976.5347
463.4231,974.2088
500.7593,972.1523
537.5939,969.7135
575.1786,967.5446
612.1664,965.1505
649.6262,963.2820
686.6233,961.0331
723.9103,959.2689
323.0000,1027.0000
354.1207,1017.4983
391.6368,1014.9124
428.3720,1012.6125
465.9778,1010.3794
502.2805,1008.3181
539.9906,1005.7227
576.7997,1003.2578
614.2821,1001.4680
651.0652,999.2382
688.3654,997.3582
725.4949,995.1249
319.0826,1055.7773
356.7585,1053.3637
393.4402,1050.7461
430.9835,1048.4662
467.4713,1046.2227
